# Language: French

# This file contains the strings displayed during the game in the current language.
# Each line represents a string, representing by its key and then its value.
# The key and the value are separated by one or several tabulation characters.
# The key cannot contain whitespaces and cannot be changed. Only the value has to be translated.
# This file must be encoded in UTF-8.

# The strings having a key with "caption" are displayed
# in the caption text area of the pause menu. They can have one or two lines
# (separated by the '$' character) and a line should never exceed 20 characters.
# For all other strings, the maximum length is indicated in the comments below.

# Map submenu
inventory.caption.item.apples_counter.1			Apples
inventory.caption.item.pains_au_chocolat_counter.1	French Pains au Chocolat
inventory.caption.item.croissants_counter.1		French Croissants
inventory.caption.item.bottle_2.1			Magic Bottle$(Empty)
inventory.caption.item.bottle_2.2			Magic Bottle$(Water)
inventory.caption.item.bottle_2.3			Magic Bottle$(Red Potion)
inventory.caption.item.bottle_2.4			Magic Bottle$(Green Potion)
inventory.caption.item.bottle_2.5			Magic Bottle$(Blue Potion)
inventory.caption.item.bottle_2.6			Magic Bottle$(Fairy)

inventory.caption.item.rock_key.1			Rock Key
inventory.caption.item.bone_key.1			Bone Key
inventory.caption.item.clay_key.1			Earth Key
inventory.caption.item.apple_pie_counter.1		Apple Pie
inventory.caption.item.flippers.1			Flippers
inventory.caption.item.magic_cape.1			Magic Cape
inventory.caption.item.bottle_3.1			Magic Bottle$(Empty)
inventory.caption.item.bottle_3.2			Magic Bottle$(Water)
inventory.caption.item.bottle_3.3			Magic Bottle$(Red Potion)
inventory.caption.item.bottle_3.4			Magic Bottle$(Green Potion)
inventory.caption.item.bottle_3.5			Magic Bottle$(Blue Potion)
inventory.caption.item.bottle_3.6			Magic Bottle$(Fairy)

inventory.caption.item.iron_key.1			Iron Key
inventory.caption.item.stone_key.1			Stone Key
inventory.caption.item.wooden_key.1			Wooden Key
inventory.caption.item.ice_key.1			Ice Key
inventory.caption.item.glove.1				Iron Glove
inventory.caption.item.glove.2				Gold Glove
inventory.caption.item.fire_stones_counter.1		Fire Stones
inventory.caption.item.bottle_4.1			Magic Bottle$(Empty)
inventory.caption.item.bottle_4.2			Magic Bottle$(Water)
inventory.caption.item.bottle_4.3			Magic Bottle$(Red Potion)
inventory.caption.item.bottle_4.4			Magic Bottle$(Green Potion)
inventory.caption.item.bottle_4.5			Magic Bottle$(Blue Potion)
inventory.caption.item.bottle_4.6			Magic Bottle$(Fairy)

inventory.caption.item.poivron_counter.1		Peppers
inventory.caption.item.balai_counter.1			Brooms
inventory.caption.item.cuillere_counter.1		Spoons
inventory.caption.item.tapisserie_counter.1		Tapisteries
inventory.caption.item.roc_magma_counter.1		Magma rocks
inventory.caption.item.sac_riz_counter.1		Bag of Rice
inventory.caption.item.sac_olive_counter.1		Sacks of olives
inventory.caption.item.bocal_epice_counter.1	Spice Jars
inventory.caption.item.hache_counter.1			Axe
inventory.caption.item.parfum_counter.1			Perfume

# Options submenu
options.caption.press_action_change_mode	Press Action to$switch video mode
options.caption.press_action_customize_key	Press Action to$configure this key
options.caption.press_key			Press any key on$the keyboard or joypad
# names of video modes (maximum 26 characters)
options.video_mode_0				Windowed 640x480
options.video_mode_1				Windowed 640x480 smoothed
options.video_mode_2				Windowed 320x240
options.video_mode_3				Fullscreen stretched
options.video_mode_4				Fullscreen stretched (large)
options.video_mode_5				Fullscreen smoothed
options.video_mode_6				Fullscreen smoothed (large)
options.video_mode_7				Fullscreen centered
options.video_mode_8				Fullscreen centered (large)
# column headers of the keyboard/joypad customization table (maximum 10 characters)
options.commands_column				Controls
options.keyboard_column				Keyboard
options.joypad_column				Joypad

# Game controls customization (maximum 10 characters)
controls.game_key_1		Action
controls.game_key_2		Sword
controls.game_key_3		Left Item
controls.game_key_4		Right Item
controls.game_key_5		Pause
controls.game_key_6		Right
controls.game_key_7		Up
controls.game_key_8		Left
controls.game_key_9		Down

# Dialog to save the game
save_dialog.yes			Yes
save_dialog.no			No
save_dialog.save_question_0	Would you like to
save_dialog.save_question_1	save your game?
save_dialog.continue_question_0	Would you like to keep
save_dialog.continue_question_1	playing?

# Savegame selection menu (with maximum 45 characters for phase titles)
selection_menu.phase.select_file	Select a file
selection_menu.phase.choose_mode	Choose a game mode
selection_menu.phase.choose_name	What's your name?
selection_menu.phase.confirm_erase	Are you sure?
selection_menu.phase.erase_file		Select File to Erase
selection_menu.phase.options		Hit Space to change
selection_menu.phase.options.changing	<  >: choose, Space: validate
selection_menu.erase			Erase
selection_menu.cancel			Cancel
selection_menu.big_yes			YEAH!!
selection_menu.big_no			NOO!!
selection_menu.empty			Empty
selection_menu.options			Options
selection_menu.back			Back
selection_menu.options.language		Language
selection_menu.options.video_mode	Mode
selection_menu.options.music_volume	Music volume
selection_menu.options.sound_volume	Sound volume

# Title screen
title_screen.website		www.zelda-solarus.com
title_screen.press_space	Press the space bar

