4	magic_bar	magic_bar
4	message_end	message_end
4	monster_hurt	monster_hurt
4	octorok	octorok
4	ok	ok
4	pause_closed	pause_closed
4	pause_open	pause_open
4	picked_item	picked_item
4	picked_rupee	picked_rupee
4	picked_small_key	picked_small_key
4	piece_of_heart	piece_of_heart
4	rupee_counter	rupee_counter
4	rupee_counter_end	rupee_counter_end
4	running	running
4	secret	secret
4	shield	shield
4	sm64_memario	sm64_memario
4	sm64_heehee	sm64_heehee
4	splash	splash
4	stone	stone
4	switch	switch
4	sword1	sword1
4	sword2	sword2
4	sword3	sword3
4	sword4	sword4
4	sword_hit	sword_hit
4	sword_spin_attack_load	sword_spin_attack_load
4	sword_spin_attack_release	sword_spin_attack_release
4	throw	throw
4	timer	timer
4	timer_hurry	timer_hurry
4	treasure	treasure
4	victory	victory
4	walk_on_grass	walk_on_grass
4	walk_on_water	walk_on_water
4	wrong	wrong
4	zora	zora
5	feather	Feather
5	bombs_counter	Bombs counter
5	bomb	Bombs (x1 / x3 / x8)
5	bomb_bag	Bomb bag (small / large / huge)
5	bow	Bow
5	arrow	Arrows (x1 / x5 / x10)
5	quiver	Quiver (small / large / huge)
5	boomerang	Boomerang
5	lamp	Lamp
5	hookshot	Hookshot
5	bottle_1	Bottle 1
5	bottle_2	Bottle 2
5	bottle_3	Bottle 3
5	bottle_4	Bottle 4
5	pegasus_shoes	Pegasus shoes
5	mystic_mirror	Mystic mirror
5	cane_of_somaria	Cane of Somaria
5	apples_counter	Apples counter
5	apple	Apples (x3)
5	pains_au_chocolat_counter	Pains au chocolat counter
5	pain_au_chocolat	Pain au chocolat (x1)
5	croissants_counter	Croissants counter
5	croissant	Croissant (x1)
5	rock_key	Rock key
5	bone_key	Bone key
5	clay_key	Clay key
5	level_4_way	Apple pie / Gold bars / Edelweiss
5	flippers	Flippers
5	magic_cape	Magic cape
5	iron_key	Iron key
5	stone_key	Stone key
5	wooden_key	Wooden key
5	ice_key	Ice key
5	glove	Iron glove / Golden glove
5	fire_stones_counter	Fire stones counter
5	fire_stone	Fire stone (x1)
5	tunic	Tunic (green / blue / red)
5	sword	Sword
5	shield	Shield
5	world_map	World map
5	rupee_bag	Rupee bag (small / large / huge)
5	magic_bar	Maximum of magic (none / half / full)
5	map	Dungeon map
5	compass	Dungeon compass
5	big_key	Dungeon big key
5	boss_key	Dungeon boss key
5	small_key	Small key
5	rupee	Rupees (x1 / x5 / x20 / x50 / x100 / x300)
5	magic_flask	Magic flask (small / big)
5	heart	Heart (x1)
5	heart_container	Heart container
5	piece_of_heart	Piece of heart
5	fairy	Fairy
6	simple_green_soldier	Simple green soldier
6	bubble	Bubble
6	tentacle	Tentacle
6	skeletor	Skeletor
6	globul	Globul
6	mandible	Mandible
6	bee_guard	Bee Guard
6	blue_bullblin	Blue Bullblin
6	red_bullblin	Red Bullblin
6	creeper	Creeper
6	minillosaur_egg	Minillosaur Egg
6	chain_and_ball	Chain and ball
6	papillosaur_king	Papillosaur King
6	khorneth	Khorneth
6	khotor	Khotor
7	fr/text/dialogs.dat	French dialogs
