255	255	255
267	0	1	1	64	128	8	24
268	0	1	1	88	128	8	24
269	0	1	1	64	152	32	8
270	0	0	1	72	128	16	24
271	0	0	2	64	208	16	8
272	0	0	2	64	216	16	8
273	0	0	2	80	208	16	8
274	0	0	2	80	216	16	8
275	0	1	1	0	240	16	16
276	1	1	1	2	16	16	16	240	32	240	48	240
277	0	1	1	0	256	16	16
278	1	1	2	2	16	16	16	256	32	256	48	256
287	0	0	1	96	128	32	8
288	0	1	0	96	136	8	24
289	0	1	0	120	136	8	24
290	0	0	0	104	136	16	24
291	0	0	1	152	128	8	32
292	0	1	0	128	128	24	8
293	0	1	0	128	152	24	8
294	0	0	0	128	136	24	16
295	0	0	1	96	160	8	32
296	0	1	0	104	160	24	8
297	0	1	0	104	184	24	8
298	0	0	0	104	168	24	16
299	0	0	1	128	184	32	8
300	0	1	0	128	160	8	24
301	0	1	0	152	160	8	24
302	0	0	0	136	160	16	24
303	0	-3	0	0	232	8	8
307	0	0	0	96	112	8	8
308	0	0	0	104	112	8	8
309	0	0	0	104	120	8	8
310	0	0	0	96	120	8	8
311	0	0	0	112	112	16	8
312	0	0	0	112	120	16	8
313	0	0	0	128	112	8	16
314	0	0	0	136	112	8	16
315	0	0	0	144	112	8	8
316	0	0	0	152	112	8	8
317	0	0	0	152	120	8	8
318	0	0	0	144	120	8	8
319	2	-3	1	56	224	16	16
320	0	0	1	72	224	16	16
323	0	1	1	64	240	32	32
324	0	1	1	0	272	8	24
325	0	1	1	8	280	16	16
326	0	1	1	8	272	16	8
329	0	0	1	8	296	32	24
330	0	1	1	40	272	24	24
331	0	1	1	64	272	24	24
332	0	0	2	40	296	24	8
333	0	0	2	64	296	24	8
334	0	1	1	40	304	8	16
335	0	1	1	64	304	8	16
336	0	0	1	48	304	16	16
337	1	1	1	2	32	16	96	240	96	256	96	272
338	1	1	1	2	16	32	128	240	144	240	160	240
339	1	1	1	2	32	16	144	272	144	288	144	304
340	1	1	1	2	16	32	96	288	112	288	128	288
341	0	1	1	176	240	16	32
342	0	1	1	192	240	16	32
343	0	1	1	176	272	32	16
344	0	1	1	176	288	32	16
345	0	1	1	208	240	32	24
352	0	0	2	144	192	8	32
353	0	0	2	152	192	8	32
354	0	0	1	160	192	8	32
355	0	0	1	168	192	8	32
356	0	0	2	176	192	32	8
357	0	0	2	176	200	32	8
358	0	0	1	176	208	32	8
359	0	0	1	176	216	32	8
360	0	0	0	88	224	16	16
363	0	1	1	24	272	16	24
366	0	0	2	0	352	128	112
367	0	1	1	8	464	24	16
368	0	1	1	96	464	24	16
369	0	0	1	32	464	64	16
383	0	1	1	0	480	16	16
384	0	1	1	0	496	16	16
385	0	1	1	0	512	16	16
386	0	1	1	16	480	8	24
387	0	1	1	24	480	8	24
388	0	1	1	24	504	8	32
389	0	1	1	16	504	8	32
390	0	1	1	32	480	8	8
391	0	1	1	40	480	8	8
392	0	0	1	32	488	8	8
393	0	0	1	40	488	8	8
394	0	1	1	32	496	8	32
395	0	1	1	40	496	8	32
397	0	0	1	120	224	16	16
398	0	0	0	136	224	16	16
399	0	0	1	0	296	8	8
400	0	0	1	0	304	8	8
401	0	0	1	0	312	8	8
402	0	0	1	72	304	16	16
403	0	0	1	176	304	16	16
404	0	1	1	208	264	24	32
405	0	1	1	232	272	32	24
406	0	1	1	240	240	24	32
407	1	-5	1	1	16	16	0	320	16	320	32	320
408	1	-6	1	1	16	16	48	320	64	320	80	320
