2	rabbit.spc	Turned into a rabbit
2	title_screen.spc	Title screen 
2	triforce.spc	Triforce
2	victory.spc	Victory
2	zelda.spc	Zelda theme
3	entities/sign	Sign
3	npc/great_fairy	Great Fairy
3	npc/monkey	Monkey
3	npc/sahasrahla	Sahasrahla
3	npc/thief	Thief
3	npc/wizard	Wizard
3	npc/zelda	Zelda
3	npc/tom	Tom
3	npc/billy	Billy
3	npc/newlink1	Newlink NPC 1
3	npc/newlink2	Newlink NPC 2
3	npc/newlink3	Newlink NPC 3
3	npc/newlink4	Newlink NPC 4
3	npc/newlink5	Newlink NPC 5
3	npc/newlink6	Newlink NPC 6
3	npc/newlink7	Newlink NPC 7
3	npc/newlink8	Newlink NPC 8
3	npc/villager1	ALTTP villager 1
3	npc/villager2	ALTTP villager 2 
3	npc/villager3	ALTTP villager 3
3	npc/static_villager1	ALTTP static villager 1
3	npc/static_villager2	ALTTP static villager 2
3	npc/static_villager3	ALTTP static villager 3
3	npc/static_villager4	ALTTP static villager 4
3	npc/static_villager5	ALTTP static villager 5
3	npc/static_villager6	ALTTP static villager 6
3	npc/static_villager7	ALTTP static villager 7
3	npc/static_villager8	ALTTP static villager 8
3	npc/static_villager9	ALTTP static villager 9
3	npc/static_villager10	ALTTP static villager 10
3	npc/static_villager11	ALTTP static villager 11
3	npc/static_villager12	ALTTP static villager 12
3	npc/static_villager13	ALTTP static villager 13
3	npc/static_villager14	ALTTP static villager 14
3	npc/solarus_child1	Solarus Child 1
3	entities/slot_machine	Casino slot machine
3	entities/frozen_door	Frozen door
3	entities/outside_door	Outside closed door
3	entities/fresco	Intro fresco
3	entities/bed	Hero's bed
3	entities/snores	Snoring (zzz)
3	entities/hint_stone	Hint stone
3	entities/torch	Torch
4	arrow_hit	arrow_hit
4	bomb	bomb
4	boomerang	boomerang
4	boss_charge	boss_charge
4	boss_fireball	boss_fireball
4	boss_hurt	boss_hurt
4	boss_killed	boss_killed
4	bounce	bounce
4	bow	bow
4	bush	bush
4	chest_appears	chest_appears
4	chest_open	chest_open
4	cursor	cursor
4	danger	danger
4	door_closed	door_closed
4	door_open	door_open
4	door_unlocked	door_unlocked
4	enemy_awake	enemy_awake
4	enemy_hurt	enemy_hurt
4	enemy_killed	enemy_killed
4	explosion	explosion
4	external_stairs_down	external_stairs_down
4	external_stairs_up	external_stairs_up
4	heart_container	heart_container
4	heart	heart
4	hero_dying	hero_dying
4	hero_falls	hero_falls
4	hero_hurt	hero_hurt
4	hero_lands	hero_lands
4	hero_pushes	hero_pushes
4	hero_seen	hero_seen
4	hookshot	hookshot
4	ice	ice
4	internal_stairs_down	internal_stairs_down
4	internal_stairs_up	internal_stairs_up
4	intro	intro
4	item_in_water	item_in_water
4	jump	jump
4	lamp	lamp
4	lift	lift
4	magic_bar	magic_bar
4	message_end	message_end
4	message_letter	message_letter
4	monkey	monkey
4	monster_hurt	monster_hurt
4	octorok	octorok
4	ok	ok
4	pause_closed	pause_closed
4	pause_open	pause_open
4	picked_item	picked_item
4	picked_rupee	picked_rupee
4	picked_small_key	picked_small_key
4	piece_of_heart	piece_of_heart
4	running	running
4	rupee_counter_end	rupee_counter_end
4	rupee_counter	rupee_counter
4	secret	secret
4	shield	shield
4	splash	splash
4	stairs_down_end	stairs_down_end
4	stairs_down_start	stairs_down_start
4	stairs_up_end	stairs_up_end
4	stairs_up_start	stairs_up_start
4	stone	stone
4	switch	switch
4	sword1	sword1
4	sword2	sword2
4	sword3	sword3
4	sword4	sword4
4	sword_spin_attack_load	sword_spin_attack_load
4	sword_spin_attack_release	sword_spin_attack_release
4	sword_tapping	sword_tapping
4	sword_tapping_weak_wall	sword_tapping_weak_wall
4	throw	throw
4	timer_hurry	timer_hurry
4	timer	timer
4	treasure	treasure
4	victory	victory
4	walk_on_grass	walk_on_grass
4	walk_on_water	walk_on_water
4	warp	warp
4	world_warp	world_warp
4	wrong	wrong
4	zora	zora
5	feather	Feather
5	bombs_counter	Bombs counter
5	bomb	Bombs (x1 / x3 / x8)
5	bomb_bag	Bomb bag (small / large / huge)
5	bow	Bow
5	arrow	Arrows (x1 / x5 / x10)
5	quiver	Quiver (small / large / huge)
5	boomerang	Boomerang
5	lamp	Lamp
5	hookshot	Hookshot
5	bottle_1	Bottle 1
5	bottle_2	Bottle 2
5	bottle_3	Bottle 3
5	bottle_4	Bottle 4
5	pegasus_shoes	Pegasus shoes
5	mystic_mirror	Mystic mirror
5	cane_of_somaria	Cane of Somaria
5	apples_counter	Apples counter
5	apple	Apples (x3)
5	pains_au_chocolat_counter	Pains au chocolat counter
5	pain_au_chocolat	Pain au chocolat (x1)
5	croissants_counter	Croissants counter
5	croissant	Croissant (x1)
5	rock_key	Rock key
5	bone_key	Bone key
5	clay_key	Clay key
5	level_4_way	Apple pie / Gold bars / Edelweiss
5	flippers	Flippers
5	magic_cape	Magic cape
5	iron_key	Iron key
5	stone_key	Stone key
5	wooden_key	Wooden key
5	ice_key	Ice key
5	glove	Iron glove / Golden glove
5	fire_stones_counter	Fire stones counter
5	fire_stone	Fire stone (x1)
5	tunic	Tunic (green / blue / red)
5	sword	Sword
5	shield	Shield
5	world_map	World map
5	rupee_bag	Rupee bag (small / large / huge)
5	magic_bar	Maximum of magic (none / half / full)
5	map	Dungeon map
5	compass	Dungeon compass
5	big_key	Dungeon big key
5	boss_key	Dungeon boss key
5	small_key	Small key
5	rupee	Rupees (x1 / x5 / x20 / x50 / x100 / x300)
5	magic_flask	Magic flask (small / big)
5	heart	Heart (x1)
5	heart_container	Heart container
5	piece_of_heart	Piece of heart
5	fairy	Fairy
6	simple_green_soldier	Simple green soldier
6	bubble	Bubble
6	tentacle	Tentacle
6	skeletor	Skeletor
6	globul	Globul
6	mandible	Mandible
6	bee_guard	Bee Guard
6	blue_bullblin	Blue Bullblin
6	red_bullblin	Red Bullblin
6	minillosaur_egg	Minillosaur Egg
6	chain_and_ball	Chain and ball
6	papillosaur_king	Papillosaur King
6	khorneth	Khorneth
6	khotor	Khotor
7	fr/text/dialogs.dat	French dialogs
7	en/text/dialogs.dat	English dialogs
7	de/text/dialogs.dat	Deutsch dialogs
7	nl/text/dialogs.dat	Nederlands dialogs
