255	255	255
69	0	1	0	48	40	8	8
70	0	1	0	56	40	8	8
71	0	1	0	64	40	8	8
72	0	1	0	0	128	8	16
73	0	1	0	8	128	8	16
74	0	1	0	16	144	8	16
75	0	1	0	24	144	8	16
76	0	0	0	0	160	16	16
77	0	0	0	16	176	16	16
78	0	1	0	0	144	16	8
79	0	1	0	16	128	16	8
80	0	1	0	0	152	16	8
81	0	1	0	16	136	16	8
82	0	0	0	0	176	16	16
83	0	0	0	16	160	16	16
84	0	1	0	32	128	8	16
85	0	1	0	48	144	8	16
86	0	1	0	40	128	8	16
87	0	1	0	56	144	8	16
88	0	0	0	32	160	16	16
89	0	0	0	48	176	16	16
90	0	1	0	32	144	16	8
91	0	1	0	48	128	16	8
92	0	1	0	32	152	16	8
93	0	1	0	48	136	16	8
94	0	0	0	32	176	16	16
95	0	0	0	48	160	16	16
108	0	1	0	176	240	32	16
109	0	1	0	48	272	16	32
110	0	1	0	80	272	16	32
111	0	1	0	64	272	16	32
112	0	1	0	152	240	8	8
113	0	1	0	168	240	8	8
114	0	1	0	152	256	8	8
115	0	1	0	168	256	8	8
116	0	1	0	160	240	8	8
117	0	1	0	168	248	8	8
118	0	1	0	152	248	8	8
119	0	1	0	160	256	8	8
120	0	1	0	160	264	8	8
121	0	1	0	160	248	8	8
122	0	1	0	152	264	8	8
123	0	1	0	168	264	8	8
124	0	1	0	176	256	8	16
125	0	1	0	232	264	32	40
126	0	1	0	264	264	24	40
129	0	1	0	152	272	32	32
130	0	1	0	96	240	32	24
131	0	1	0	128	240	24	32
132	0	1	0	96	264	24	32
133	0	1	0	120	272	32	24
134	0	1	0	184	256	16	24
135	0	1	0	216	256	16	24
136	0	1	0	200	264	16	16
137	0	1	0	184	280	48	24
138	0	1	0	32	272	16	24
152	0	0	2	64	160	32	8
153	0	0	2	64	168	32	8
154	0	0	2	64	176	32	8
155	0	0	2	64	184	32	8
156	0	0	2	64	208	16	8
157	0	0	2	64	216	16	8
158	0	0	2	80	208	16	8
159	0	0	2	80	216	16	8
160	0	0	2	128	192	8	32
161	0	0	2	136	192	8	32
162	0	0	2	112	192	8	32
163	0	0	2	120	192	8	32
164	0	0	2	96	192	8	32
165	0	0	2	104	192	8	32
170	0	0	2	0	224	8	8
171	0	0	0	32	296	8	8
172	0	0	0	40	296	8	8
173	0	0	0	272	248	8	8
174	0	0	2	64	192	32	8
175	0	0	2	64	200	32	8
176	0	0	0	0	192	16	16
177	0	0	0	16	192	16	16
178	0	0	0	32	192	16	16
179	0	0	0	48	192	16	16
191	0	0	0	0	208	16	16
192	0	0	0	16	208	16	16
193	0	0	0	32	208	16	16
194	0	0	0	48	208	16	16
195	0	1	0	48	48	16	24
197	0	1	0	48	72	24	16
199	0	1	0	64	48	24	16
200	0	1	0	72	64	16	24
203	0	1	0	0	256	16	16
204	1	0	2	2	16	16	0	240	16	240	32	240
205	0	1	0	216	240	16	16
206	0	1	0	208	248	8	8
207	0	1	0	232	240	8	8
208	0	1	0	240	240	16	8
209	0	1	0	256	240	8	8
210	0	1	0	256	248	8	8
211	0	1	0	232	248	8	8
212	0	1	0	240	248	16	8
213	0	1	0	232	256	8	8
214	0	1	0	256	256	8	8
215	0	1	0	240	256	16	8
216	0	-3	0	0	96	16	16
217	0	-3	0	16	96	16	16
218	0	-3	0	16	112	16	16
219	0	-3	0	0	112	16	16
220	0	-3	0	32	96	16	16
221	0	-3	0	32	112	16	16
222	0	-3	0	48	96	16	16
223	0	-3	0	48	112	16	16
224	0	-3	0	64	96	16	16
225	0	-3	0	80	96	16	16
226	0	-3	0	80	112	16	16
227	0	-3	0	64	112	16	16
228	0	-3	0	0	232	8	8
229	0	-3	0	160	96	8	8
230	0	-3	0	160	104	8	8
231	0	-3	0	168	96	8	8
232	0	-3	0	168	104	8	8
233	0	-3	0	176	96	8	8
234	0	-3	0	176	104	8	8
235	0	-3	0	184	96	8	8
236	0	-3	0	184	104	8	8
237	0	-3	0	200	104	8	8
238	0	-3	0	192	104	8	8
239	0	-3	0	200	96	8	8
240	0	-3	0	192	96	8	8
241	2	-3	0	56	224	16	16
242	0	0	1	96	128	32	8
243	0	1	0	96	136	8	24
244	0	1	0	120	136	8	24
245	0	0	0	104	136	16	24
246	0	0	1	152	128	8	32
247	0	1	0	128	128	24	8
248	0	0	0	128	136	24	16
249	0	1	0	128	152	24	8
250	0	0	1	96	160	8	32
251	0	1	0	104	160	24	8
252	0	0	0	104	168	24	16
253	0	1	0	104	184	24	8
254	0	0	1	128	184	32	8
255	0	1	0	128	160	8	24
256	0	1	0	152	160	8	24
257	0	0	0	136	160	16	24
258	0	1	0	16	304	64	32
259	0	1	0	0	312	8	16
260	0	1	0	8	312	8	16
261	0	1	0	80	312	8	16
262	0	0	2	192	128	32	8
263	0	0	2	192	136	32	8
264	0	0	1	192	144	32	8
265	0	0	1	192	152	32	8
266	0	0	2	192	160	8	32
267	0	0	2	200	160	8	32
268	0	0	1	208	160	8	32
269	0	0	1	216	160	8	32
